age,workclass,finalweigth,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final
58,84,21626,16,11,25,82,65,98,56,2202,0,56,95,8
25,77,135568,7,5,58,41,46,98,56,0,0,40,95,8
44,77,190532,60,14,62,79,65,98,34,0,0,55,95,8
53,33,266598,39,9,58,79,46,98,56,0,0,40,95,9
38,54,116608,39,9,58,11,100,98,34,0,0,35,95,9
36,77,353263,17,13,62,79,65,98,34,0,0,45,95,9
25,89,157617,39,9,62,31,65,98,56,0,0,40,95,8
54,33,21698,17,13,25,31,96,98,34,0,0,40,95,8
31,77,77143,3,8,86,93,96,18,56,0,0,40,95,8
18,89,342852,39,9,62,11,70,98,56,0,0,40,95,8
40,77,176602,39,9,25,68,65,18,56,0,0,40,95,8
26,77,146343,87,10,58,82,100,18,34,0,0,40,95,8
68,10,146645,26,16,58,10,46,98,56,20051,0,50,95,9
33,77,221966,17,13,62,79,65,98,56,2202,0,50,95,8
22,77,215546,15,12,62,31,65,98,56,0,0,55,95,8
50,89,173020,87,10,58,23,46,98,56,0,0,40,95,8
24,10,247734,17,13,62,10,70,98,56,0,0,30,95,8
44,77,252202,39,9,25,11,65,98,34,0,0,40,95,8
37,77,497300,39,9,62,68,96,18,56,0,0,40,95,8
34,85,426431,17,13,58,23,46,98,56,0,0,40,95,8
45,33,162410,87,10,99,91,65,98,34,0,0,45,95,9
77,10,143516,60,14,58,10,46,98,56,0,0,8,95,9
25,77,190350,1,6,58,68,70,98,34,0,0,35,95,8
20,77,194504,87,10,86,82,96,18,34,0,0,40,95,8
46,33,110884,39,9,62,11,65,12,56,0,0,40,95,8
26,77,187652,15,12,62,91,70,98,56,0,0,40,95,8
45,77,81400,4,2,58,68,100,98,34,0,0,25,29,8
70,10,97831,39,9,99,10,96,98,34,0,0,4,95,8
57,77,180920,39,9,58,93,46,98,56,0,0,40,95,9
28,77,189186,16,11,62,82,65,98,56,0,0,40,95,8
35,10,144172,15,12,58,10,100,98,34,0,0,16,95,8
36,77,607848,87,10,58,82,46,98,56,7688,0,45,95,9
32,77,207301,39,9,62,41,65,98,34,0,0,40,95,8
29,77,293073,17,13,62,82,65,98,56,0,0,50,95,9
36,77,210452,17,13,25,79,96,98,56,0,0,45,95,8
19,77,41400,39,9,62,41,70,98,56,0,0,30,95,8
27,77,164170,17,13,62,91,96,14,34,0,0,20,72,8
48,77,112906,60,14,58,93,46,98,56,0,0,55,95,9
49,85,126268,17,13,58,23,46,98,56,0,0,50,95,8
55,77,208311,60,14,58,91,46,98,56,0,1977,20,95,9
61,77,28291,39,9,25,32,65,98,34,0,0,82,95,8
42,54,121998,87,10,58,31,46,98,56,15024,0,40,95,9
42,33,31621,15,12,25,11,65,98,34,0,0,40,95,8
30,54,108386,16,11,58,80,46,98,56,0,0,40,95,8
32,85,134727,39,9,58,55,46,98,56,0,0,40,95,8
37,77,208391,87,10,58,93,46,98,56,0,0,40,95,9
35,77,112271,87,10,58,23,46,98,56,0,0,45,95,8
30,77,173350,16,11,59,11,65,98,34,0,0,40,95,8
30,77,243190,78,15,58,79,46,14,56,0,0,20,47,9
55,77,185436,87,10,58,31,46,98,56,0,0,70,95,9
36,77,290409,87,10,58,93,46,98,56,0,0,40,95,8
33,77,80058,39,9,62,68,70,98,56,0,0,48,95,8
56,54,370045,17,13,58,79,46,98,56,0,0,40,95,9
26,77,36936,16,11,58,23,46,98,56,0,2002,40,95,8
37,77,231180,39,9,58,55,46,98,56,0,0,40,95,8
28,77,119793,39,9,62,82,70,98,56,0,0,60,95,8
38,77,102178,39,9,58,93,46,98,56,0,0,50,95,8
76,10,135039,39,9,58,10,46,98,56,0,0,20,95,8
35,10,317780,87,10,62,10,96,18,34,0,0,40,95,8
48,77,232840,87,10,99,11,96,98,34,0,0,43,95,8
35,77,33975,15,12,58,23,46,98,56,0,0,40,95,8
39,54,256997,17,13,58,23,46,98,56,0,0,40,95,8
64,77,298301,39,9,58,68,46,98,56,0,0,40,95,8
22,77,310380,39,9,62,11,96,18,34,0,0,40,95,8
45,54,182100,17,13,58,82,46,98,56,0,0,40,95,9
27,77,501172,5,3,58,93,46,98,56,0,0,40,61,8
43,89,143939,39,9,25,11,96,98,34,0,0,50,95,9
23,77,85088,87,10,62,68,70,98,34,0,0,37,95,8
25,77,282313,1,6,62,41,70,18,56,0,1602,40,95,8
39,77,230054,60,14,58,79,46,98,56,0,0,50,95,9
63,77,236338,39,9,58,82,100,98,34,0,0,35,95,8
37,77,321943,78,15,58,79,46,98,56,0,0,40,95,9
26,33,218782,39,9,58,11,46,66,56,0,0,40,95,8
33,77,191385,17,13,62,79,65,98,56,0,0,40,20,8
45,84,185497,17,13,58,31,100,14,34,0,0,70,10,8
28,77,126129,87,10,62,11,65,98,34,0,0,40,95,8
20,77,199268,87,10,62,68,70,98,34,0,0,20,95,8
34,77,255693,39,9,58,11,100,98,34,0,0,20,95,8
34,77,203488,87,10,58,93,46,98,56,0,0,40,95,8
41,77,203233,39,9,58,31,46,98,56,0,0,40,95,9
38,77,203836,87,10,58,82,46,98,56,0,0,50,95,9
36,77,187847,17,13,58,31,46,98,56,7688,0,40,95,9
38,77,116358,87,10,58,68,46,14,56,0,0,40,72,8
46,84,198660,17,13,58,82,46,98,56,99999,0,72,95,9
43,85,89636,17,13,58,82,100,14,34,0,0,60,88,8
49,77,120629,87,10,99,82,96,98,34,0,0,30,95,8
26,54,150226,17,13,62,79,70,98,34,0,0,35,95,8
28,77,137898,39,9,25,11,65,98,34,0,0,35,95,8
54,84,146574,39,9,58,23,46,98,56,0,0,40,95,9
53,77,88725,39,9,62,23,65,66,34,0,0,40,10,8
24,77,142022,87,10,62,41,70,98,56,0,0,50,95,8
23,77,284898,87,10,62,31,70,98,56,0,0,30,95,8
55,54,212448,39,9,25,11,65,98,34,0,0,40,95,8
58,85,203039,7,5,86,23,65,98,56,0,0,40,95,8
26,77,227489,39,9,62,91,67,18,56,0,0,40,10,8
19,77,105289,1,6,62,68,67,18,34,0,0,20,95,8
28,10,223745,87,10,62,10,96,98,34,0,0,40,95,8
45,77,242994,87,10,62,82,65,98,56,0,0,52,95,8
30,77,196385,87,10,58,23,46,98,56,0,0,45,95,9
76,77,116202,39,9,99,68,96,98,34,0,0,33,95,8
47,77,140045,39,9,86,11,96,98,34,0,0,40,95,8
34,77,133503,87,10,25,93,65,98,56,2174,0,40,95,8
40,77,226585,87,10,58,11,100,98,34,0,0,35,95,9
24,77,85041,39,9,86,68,96,98,34,0,0,25,95,8
30,77,162442,17,13,58,79,100,98,34,7688,0,50,95,9
67,77,279980,87,10,58,93,46,98,56,10605,0,10,95,9
24,77,216563,39,9,58,55,100,98,34,0,0,40,95,8
43,54,231964,87,10,25,11,96,98,34,0,0,40,95,8
29,77,263855,3,8,62,23,96,98,56,0,0,40,95,8
40,77,124915,39,9,58,55,46,98,56,0,0,40,95,8
61,33,178312,87,10,58,79,46,98,56,0,0,40,95,8
45,54,215862,26,16,58,31,46,98,56,7688,0,45,95,9
21,89,39236,87,10,62,91,65,98,34,0,0,50,95,8
58,77,349910,39,9,58,31,46,98,56,7688,0,40,95,9
52,77,75839,87,10,58,91,46,98,56,0,0,40,95,8
34,77,176711,39,9,62,11,70,98,56,0,0,40,95,8
20,77,266525,87,10,62,79,67,18,34,594,0,20,95,8
25,10,34307,87,10,62,10,65,98,56,0,0,40,95,8
46,77,331776,39,9,58,55,46,98,56,0,0,40,95,8
54,77,111469,87,10,25,31,65,98,34,0,0,40,95,8
43,89,198965,60,14,58,79,46,98,56,0,0,40,95,9
25,77,288185,7,5,58,55,46,98,56,0,0,40,61,8
21,77,198050,15,12,62,11,65,98,34,0,0,25,95,8
65,77,242580,87,10,25,79,65,98,56,11678,0,50,95,9
37,77,173128,39,9,25,68,65,98,56,0,0,40,95,8
29,77,87905,39,9,25,68,65,98,56,10520,0,40,95,9
44,77,173704,17,13,58,31,46,98,56,0,0,40,95,9
37,33,93225,87,10,58,11,46,98,56,7688,0,40,95,9
38,77,323269,87,10,58,68,100,18,34,0,0,40,95,8
35,77,158046,87,10,58,82,46,98,56,5013,0,70,95,8
32,77,133503,39,9,58,11,46,98,56,0,0,40,95,8
44,85,172296,87,10,86,82,96,98,56,0,0,60,95,8
39,10,201105,17,13,58,10,100,98,34,0,0,30,95,8
23,77,176486,87,10,62,68,67,98,34,0,0,25,95,8
25,84,182750,17,13,62,82,65,98,56,0,0,45,95,9
23,77,82497,87,10,62,82,70,98,34,0,0,28,95,8
47,77,208872,87,10,58,23,46,98,56,0,0,40,95,8
47,77,145269,2,7,25,23,65,98,34,0,0,45,95,8
25,77,19214,39,9,62,41,65,98,56,0,0,40,95,8
35,77,149347,87,10,58,23,46,98,56,0,0,45,95,8
68,10,53850,6,4,58,10,46,12,56,0,0,40,95,8
50,77,158294,16,11,58,91,46,98,56,3103,0,40,95,9
47,77,152073,39,9,25,55,96,98,34,0,0,40,95,8
35,77,189623,26,16,58,31,46,98,56,0,0,45,95,9
24,77,341368,39,9,62,11,65,98,56,0,0,40,95,8
21,77,201603,39,9,62,55,70,98,56,2176,0,40,95,8
35,77,270572,17,13,25,79,65,98,34,0,0,40,95,9
30,77,285295,17,13,58,68,100,14,34,0,0,40,72,8
17,77,126779,2,7,62,68,70,18,56,0,0,20,95,8
49,10,202874,39,9,86,10,96,98,34,0,0,40,22,8
27,77,373499,5,3,62,68,65,98,56,0,0,60,29,8
22,77,244773,39,9,62,82,70,18,34,0,0,15,95,8
22,89,96862,87,10,62,11,70,98,34,0,0,40,95,8
50,77,162632,39,9,58,23,46,98,56,0,0,2,95,8
51,85,159755,16,11,58,91,46,98,56,0,0,38,95,9
27,77,37088,17,13,58,91,46,98,56,0,0,30,95,8
27,77,335421,17,13,62,79,65,98,34,0,0,20,95,8
23,63,188535,6,4,25,10,65,98,56,0,0,35,95,8
20,89,349365,39,9,62,68,65,98,34,0,0,40,95,8
42,77,33002,39,9,58,31,46,98,56,0,0,48,95,8
32,77,330715,39,9,58,23,46,98,56,99999,0,40,95,9
45,77,146857,17,13,58,31,46,98,56,0,0,38,95,9
35,77,275522,6,4,99,68,96,98,34,0,0,80,95,8
22,77,43646,39,9,58,23,70,98,56,0,0,40,95,8
34,77,154548,87,10,62,11,96,98,34,0,0,38,95,8
28,77,47907,17,13,62,11,65,98,34,0,0,40,95,8
38,77,238397,17,13,25,76,96,98,34,0,0,24,95,8
48,54,195949,87,10,58,80,46,98,56,0,0,42,95,9
22,10,354351,87,10,62,10,65,98,56,0,0,40,95,8
34,77,349169,60,14,58,23,46,98,56,0,0,40,61,8
25,77,158662,39,9,58,11,100,98,34,0,0,50,95,9
23,54,23438,39,9,62,79,65,98,34,0,0,40,95,8
38,77,107302,87,10,58,82,46,98,56,0,0,60,95,9
43,77,174196,39,9,62,68,96,18,34,0,0,40,95,8
49,54,226871,39,9,58,55,46,18,56,0,0,40,95,9
23,77,124971,87,10,25,11,65,98,56,0,0,40,95,8
57,77,214061,39,9,25,11,65,98,34,0,0,40,95,8
24,77,441700,17,13,62,91,70,98,56,0,0,40,95,8
44,84,104892,87,10,58,23,46,98,56,0,0,58,95,9
34,77,234386,15,12,25,23,65,98,56,0,0,50,95,8
29,54,188278,87,10,58,79,46,98,56,0,0,40,95,8
29,77,244395,2,7,62,68,96,18,34,0,0,40,95,8
35,77,30916,39,9,58,93,46,98,56,0,0,50,95,9
48,77,219565,39,9,58,23,46,98,56,0,0,40,95,8
38,77,377486,39,9,62,23,65,98,56,0,0,36,95,8
42,54,137232,39,9,25,80,96,98,34,0,0,50,95,8
53,77,233369,87,10,99,31,96,98,34,0,0,40,95,8
29,77,71067,78,15,62,79,65,98,34,0,0,55,95,8
59,77,195176,17,13,58,82,46,98,56,0,0,72,95,8
31,77,98639,39,9,62,23,96,98,56,0,0,40,95,8
34,77,183778,39,9,58,23,46,98,56,0,0,40,95,8
51,77,123011,17,13,25,31,65,98,56,0,2559,50,95,9
25,77,164938,39,9,62,55,70,98,56,4416,0,40,95,8
28,10,147471,39,9,25,10,70,98,34,0,0,10,95,8
30,77,206046,39,9,58,23,46,98,56,0,1848,40,95,9
46,77,81497,39,9,25,41,65,98,34,0,0,48,95,8
45,77,189225,39,9,62,68,96,18,34,0,0,40,95,8
23,77,141264,87,10,62,31,67,18,34,0,0,40,95,8
33,77,97939,15,12,25,55,65,98,34,0,0,42,95,8
44,77,160829,17,13,58,91,100,98,34,0,0,20,95,9
25,77,483822,39,9,62,68,70,98,56,0,0,40,29,8
48,89,148738,87,10,25,68,70,98,56,0,0,40,95,8
23,77,289982,39,9,62,82,65,98,34,0,0,40,95,8
33,85,58702,16,11,58,79,100,98,34,3103,0,50,95,9
20,77,146706,87,10,58,82,67,98,34,0,0,30,95,8
23,77,420973,17,13,62,79,65,98,34,0,0,40,95,8
71,77,124959,39,9,99,11,65,98,34,0,0,40,95,8
22,89,121471,17,13,62,79,65,98,34,0,0,40,95,8
36,77,198237,17,13,58,79,46,98,56,15024,0,50,95,9
27,77,280758,2,7,62,23,67,98,56,0,0,60,95,8
40,77,191544,39,9,62,68,65,98,34,0,0,35,95,8
30,77,261023,87,10,25,55,96,98,56,0,0,50,95,8
30,89,231043,16,11,58,80,46,98,56,0,0,40,95,8
30,77,340917,87,10,58,55,46,98,56,0,0,40,95,8
35,77,167140,17,13,58,79,46,98,56,5013,0,40,95,8
39,77,370795,39,9,62,11,96,18,34,0,0,40,95,8
39,33,209609,39,9,58,11,46,98,56,0,0,50,95,8
74,77,209454,5,3,58,93,46,18,56,0,0,40,95,8
32,84,78530,87,10,58,31,46,98,56,15024,0,50,95,9
25,77,88922,39,9,58,93,46,18,56,0,0,40,95,8
64,77,86972,87,10,25,31,96,98,34,0,0,40,95,8
47,85,165468,39,9,58,55,46,98,56,7298,0,40,95,9
37,77,134367,17,13,58,31,100,98,34,0,0,37,95,9
47,77,199058,39,9,58,23,46,98,56,0,0,40,95,9
33,77,183612,39,9,58,55,46,98,56,0,0,40,95,9
40,77,191982,16,11,25,79,96,98,34,0,0,40,95,9
22,77,514033,39,9,62,68,65,18,56,0,0,80,95,8
56,77,172364,39,9,58,55,46,98,56,0,0,40,95,8
37,77,190105,39,9,62,11,70,98,34,0,0,55,95,8
30,84,119422,87,10,58,31,46,98,56,0,0,70,95,8
20,77,236592,3,8,62,79,65,98,34,0,0,35,50,8
53,89,43952,60,14,58,31,46,98,56,15024,0,38,95,9
43,77,194636,17,13,58,23,46,98,56,0,0,48,95,9
23,77,235853,39,9,58,93,46,98,56,0,0,40,95,8
43,85,150528,39,9,58,23,46,98,56,0,0,30,95,8
30,77,213722,39,9,62,41,70,98,56,0,0,40,95,8
20,77,41432,87,10,62,11,70,98,34,0,0,46,95,8
22,77,285775,16,11,62,23,70,98,56,0,0,40,95,8
38,77,470663,17,13,62,31,65,98,56,0,0,50,95,8
54,85,114520,87,10,58,82,46,98,56,0,0,40,95,8
23,77,113466,39,9,62,23,65,98,56,0,0,40,95,8
46,77,224559,39,9,58,93,46,18,56,0,0,40,95,8
59,77,186385,1,6,58,55,46,98,56,0,0,40,95,8
28,10,167094,1,6,25,10,65,98,56,0,0,50,95,8
18,10,216508,3,8,62,10,65,98,56,0,0,25,95,8
41,54,384236,16,11,62,68,65,98,56,0,0,40,95,8
42,77,181265,16,11,58,93,46,98,56,0,0,48,95,8
58,77,190997,87,10,58,31,46,98,56,0,0,40,95,9
24,77,98287,39,9,58,82,46,98,56,0,0,50,95,8
39,77,103456,17,13,58,11,46,98,56,0,0,45,95,9
28,77,184723,17,13,62,91,65,98,34,0,1980,35,95,8
25,77,165622,60,14,62,82,65,98,56,0,0,55,95,8
29,77,101597,87,10,25,82,96,98,34,0,0,54,95,8
53,77,146378,5,3,58,23,46,98,56,0,0,40,95,8
63,54,152163,39,9,58,80,46,98,56,0,0,40,95,8
26,89,106812,16,11,25,31,65,98,34,0,0,38,95,8
21,77,148211,39,9,62,41,65,98,56,3674,0,50,95,8
45,77,187581,87,10,58,23,46,98,56,0,0,40,95,9
29,77,135296,16,11,62,11,70,98,34,0,0,40,95,8
72,54,144515,26,16,58,31,46,98,56,0,1258,40,95,8
51,77,210736,1,6,59,23,67,98,56,0,0,40,95,8
21,77,210165,7,5,59,41,70,98,56,0,0,40,95,8
38,77,224584,87,10,25,82,96,18,34,0,0,40,95,8
38,77,80771,17,13,58,79,100,98,34,0,0,40,95,9
46,77,164733,60,14,58,79,46,98,56,0,0,41,95,8
31,85,119411,17,13,25,31,96,98,56,0,0,60,95,9
68,54,177596,1,6,86,68,65,18,34,0,0,90,95,8
43,10,396116,39,9,58,10,46,98,56,0,0,40,95,8
21,77,185251,39,9,62,82,70,98,56,0,0,40,95,8
44,77,173590,17,13,58,79,46,98,56,0,0,3,95,8
56,33,196307,26,16,58,79,46,98,56,0,0,40,95,9
20,10,293091,39,9,62,10,70,98,56,0,0,12,95,8
36,77,175232,39,9,58,23,46,98,56,5178,0,40,95,9
21,77,51047,39,9,62,11,65,98,34,0,0,25,95,8
21,77,334618,87,10,62,80,65,18,34,99999,0,40,95,9
52,54,152795,87,10,58,23,46,98,56,0,0,40,95,8
56,84,205601,26,16,58,79,46,98,56,99999,0,70,95,9
52,77,129177,17,13,99,68,65,98,34,0,2824,20,95,9
51,85,121548,17,13,58,31,46,98,56,0,0,25,95,8
29,77,244566,39,9,25,55,96,98,56,0,0,40,95,8
36,77,75073,87,10,62,23,65,18,56,0,0,55,95,8
29,77,179008,39,9,58,32,46,98,56,0,0,55,95,8
21,77,170800,39,9,62,82,70,98,34,0,0,30,95,8
58,77,373344,4,2,58,32,46,98,56,0,0,40,95,8
37,77,127961,39,9,62,55,65,98,56,0,0,40,95,8
50,77,99392,87,10,25,23,65,18,34,0,0,45,95,8
30,77,392812,39,9,62,41,65,98,56,0,0,50,36,8
29,77,262478,39,9,62,32,70,18,56,0,0,30,95,8
48,85,32825,39,9,58,23,46,98,56,0,0,40,95,8
50,85,167380,6,4,58,32,46,98,56,0,0,40,95,8
39,77,203204,15,12,58,11,100,98,34,0,0,25,95,9
35,33,105138,78,15,58,79,46,98,56,0,0,55,95,8
54,77,145714,39,9,58,91,46,98,56,7688,0,25,95,9
24,77,182276,39,9,58,68,100,98,34,0,0,25,95,8
20,77,275385,39,9,62,41,67,98,56,0,0,45,95,8
30,85,292472,87,10,58,82,46,12,56,0,0,55,95,9
19,85,73514,39,9,62,11,70,14,34,0,0,30,95,8
26,77,199600,39,9,62,82,65,18,56,0,0,40,95,8
38,77,111499,39,9,58,82,46,98,56,0,1977,99,95,9
25,77,202560,87,10,62,68,65,98,34,0,0,40,95,8
33,77,99309,87,10,25,23,96,98,56,0,0,50,95,8
60,54,124987,17,13,58,79,46,98,56,7298,0,40,95,9
30,77,287986,87,10,62,41,65,98,56,0,0,40,95,8
30,77,119411,17,13,62,79,65,98,56,0,0,40,95,8
19,77,198668,6,4,62,68,65,98,34,0,0,40,95,8
23,77,117583,39,9,62,23,70,98,56,0,0,40,95,8
27,77,234664,87,10,58,79,46,98,56,0,0,40,95,9
20,10,114357,87,10,62,10,65,98,56,0,0,40,95,8
39,89,176949,15,12,58,80,46,98,56,0,0,52,95,8
33,77,189710,6,4,58,32,46,98,56,0,0,45,61,8
65,77,205309,39,9,58,32,46,98,56,0,0,24,95,8
34,77,195576,17,13,58,31,46,98,56,0,0,50,95,9
20,77,216825,39,9,62,82,70,98,34,0,0,25,61,8
23,10,329174,87,10,62,10,65,98,56,0,0,40,95,8
25,77,197036,1,6,62,23,70,98,56,0,0,40,95,8
28,77,181291,17,13,62,31,65,98,34,0,1564,50,95,9
31,77,206512,2,7,62,41,70,98,56,0,0,25,95,8
28,89,38309,17,13,62,79,70,98,56,6849,0,40,95,8
37,77,312766,39,9,25,68,65,98,34,0,0,40,95,8
52,77,139671,87,10,58,31,46,98,56,0,1977,50,95,9
66,33,38621,16,11,99,68,96,18,34,3273,0,40,95,8
31,77,124827,39,9,62,68,65,98,56,0,0,40,95,8
37,77,77820,17,13,58,31,46,98,56,0,0,50,95,9
45,33,56904,17,13,58,11,46,98,56,5013,0,45,95,8
45,77,190115,15,12,25,31,96,98,56,0,0,40,95,8
44,77,106682,39,9,58,82,46,98,56,0,0,60,95,8
32,54,42596,17,13,25,79,65,98,56,0,0,40,95,8
35,77,143058,39,9,58,55,46,98,56,0,0,60,95,9
53,77,102615,2,7,25,93,65,98,56,0,0,40,20,8
54,77,139703,87,10,58,23,46,98,56,3103,0,40,36,9
43,77,240124,16,11,58,23,46,98,56,0,0,40,95,8
30,77,132565,87,10,62,23,96,98,56,0,0,40,95,8
49,77,323798,87,10,25,31,65,98,56,3325,0,50,95,8
52,77,96359,26,16,58,31,46,98,56,0,0,57,95,9
20,77,165201,87,10,62,11,70,98,34,0,0,4,95,8
60,33,165630,39,9,58,91,46,98,56,0,1977,40,95,9
45,77,264526,15,12,25,55,70,98,56,0,0,40,95,8
48,77,102359,17,13,58,31,46,98,56,7298,0,60,95,9
28,77,37359,17,13,58,82,46,98,56,0,0,60,95,9
61,10,232618,78,15,58,10,46,98,56,0,0,40,95,9
48,54,115497,87,10,58,31,46,98,56,0,0,40,95,8
32,77,157747,87,10,58,91,46,98,56,0,0,45,95,8
27,85,41099,39,9,62,23,65,98,56,0,0,30,95,8
38,77,472604,17,13,58,68,46,98,56,0,0,35,61,8
33,77,348618,5,3,59,93,96,66,56,0,0,20,29,8
43,77,135606,60,14,25,31,65,98,34,0,0,50,95,9
36,77,248445,39,9,86,93,67,98,56,0,0,60,61,8
38,77,112093,2,7,58,93,46,98,56,0,0,40,95,8
24,54,197552,39,9,62,91,65,98,34,0,0,40,95,8
22,77,303822,1,6,62,23,70,98,56,0,0,40,95,8
30,77,288566,17,13,62,68,65,98,56,0,0,40,95,8
55,10,487411,60,14,58,10,46,98,56,0,0,40,95,9
46,85,43348,78,15,58,31,46,98,56,15024,0,55,95,9
39,89,239409,39,9,58,80,46,98,56,0,0,50,95,8
50,77,337606,39,9,58,55,46,98,56,0,1485,40,95,8
34,77,32528,16,11,59,11,96,98,34,0,974,40,95,8
47,89,118447,17,13,58,79,46,98,56,0,0,60,95,9
46,77,234690,39,9,58,82,46,98,56,0,0,40,95,8
23,10,141003,39,9,62,10,70,98,56,0,0,60,95,8
43,77,216042,87,10,25,91,70,98,34,0,1617,72,95,8
45,77,190482,39,9,25,55,96,98,56,0,0,40,95,8
55,77,381965,17,13,58,23,67,98,56,0,0,40,95,8
68,77,186943,39,9,58,23,46,98,56,0,0,8,95,8
39,77,142707,16,11,58,55,46,98,56,0,0,40,95,8
39,77,53447,39,9,25,32,65,98,34,0,0,40,95,8
37,77,127772,17,13,62,23,65,98,56,0,0,40,95,8
19,77,344414,87,10,62,93,70,98,56,0,0,40,95,8
20,77,194138,2,7,62,23,70,98,56,0,0,20,95,8
49,10,558183,16,11,59,10,96,98,34,0,0,40,95,8
33,77,150154,87,10,58,23,46,98,56,0,0,40,95,8
21,77,306114,39,9,62,68,65,98,56,0,0,35,95,8
72,10,177121,17,13,58,10,46,98,56,0,0,3,95,8
58,54,368797,60,14,99,79,96,98,56,0,0,35,95,9
43,84,175715,39,9,62,31,65,18,56,0,0,55,95,8
62,77,416829,2,7,86,68,65,18,34,0,0,21,95,8
21,77,350001,87,10,62,32,70,98,56,0,0,20,95,8
26,77,339952,87,10,58,31,46,98,56,0,0,60,95,8
27,77,114967,7,5,58,23,46,98,56,0,0,40,95,8
34,77,164190,87,10,58,79,46,98,56,0,1902,38,95,9
49,54,166039,39,9,25,68,96,98,34,0,0,40,95,8
28,77,250135,39,9,62,79,67,98,34,0,0,40,95,8
34,85,234960,17,13,58,79,46,18,56,0,1887,48,95,9
29,77,103628,87,10,58,11,100,98,34,0,0,40,95,9
58,77,430005,1,6,58,93,46,98,56,0,0,50,95,9
45,84,106517,39,9,25,31,65,98,34,0,0,40,95,8
47,85,162236,17,13,62,23,65,98,34,0,0,40,95,8
53,77,92430,39,9,58,23,46,98,56,0,0,40,95,9
52,54,40641,1,6,58,23,46,98,56,5013,0,40,95,8
47,77,169388,2,7,25,68,96,98,34,0,0,15,95,8
36,54,410034,17,13,58,79,46,98,56,0,1887,40,95,9
48,77,237525,17,13,58,31,46,98,56,7688,0,65,95,9
35,77,150057,87,10,58,31,46,98,56,0,0,40,95,9
49,77,148549,17,13,58,31,46,98,56,0,1902,50,95,9
43,77,75742,87,10,58,93,46,98,56,0,0,45,95,8
33,77,177675,17,13,58,31,46,98,56,0,0,50,36,9
49,54,193249,15,12,58,11,46,98,56,0,0,40,95,8
17,77,266072,1,6,62,68,65,98,56,0,0,20,29,8
28,10,80165,87,10,25,10,65,98,34,0,0,30,95,8
25,77,339324,17,13,62,91,65,98,56,0,0,40,95,8
69,10,111238,7,5,58,10,46,98,56,0,0,20,95,8
41,85,284086,16,11,25,82,65,98,56,0,0,60,95,8
31,77,206051,17,13,58,11,46,98,56,0,0,40,95,9
57,77,426263,60,14,25,31,96,98,56,0,0,40,95,9
49,77,102583,87,10,58,79,46,98,56,0,1848,44,95,9
40,77,277647,17,13,58,79,46,98,56,0,0,40,95,9
55,77,124808,16,11,58,79,46,98,56,0,1977,50,36,9
47,77,193061,87,10,25,31,65,98,56,0,0,60,95,8
50,77,121411,3,8,25,93,65,98,56,0,0,40,95,8
36,77,89202,17,13,62,79,70,98,56,0,0,50,95,8
17,77,232900,2,7,62,41,70,98,56,0,0,25,95,8
30,54,319280,39,9,58,80,46,98,56,0,0,40,95,9
79,10,165209,39,9,58,10,46,98,56,0,0,40,95,8
42,77,193494,39,9,58,55,46,98,56,0,0,40,95,9
67,85,195066,39,9,58,32,46,98,56,0,0,50,95,8
36,77,99146,39,9,58,55,46,98,56,0,0,45,95,9
35,77,92028,60,14,58,31,46,98,56,0,0,50,95,9
27,77,174419,17,13,62,79,65,98,34,0,0,40,95,8
21,77,57916,6,4,62,55,70,98,56,0,0,40,95,8
46,77,383384,39,9,58,79,46,98,56,0,0,40,95,8
45,77,198223,17,13,58,82,46,98,56,0,1902,45,95,9
20,77,109813,2,7,62,91,67,98,56,0,0,40,95,8
17,77,174298,2,7,62,68,70,98,56,0,0,20,95,8
40,77,45687,87,10,25,68,65,18,56,4787,0,50,95,9
28,77,263614,17,13,58,31,46,98,56,0,0,40,95,9
33,77,96128,2,7,62,23,70,98,56,0,0,40,95,8
55,77,220262,39,9,25,82,65,98,34,0,0,40,95,8
55,85,35340,87,10,58,23,46,98,56,0,0,50,95,8
47,77,280483,39,9,86,23,96,18,34,0,0,40,95,8
52,84,254211,60,14,58,79,46,98,56,15024,0,60,95,9
29,77,351324,87,10,62,82,96,98,34,0,0,40,95,8
36,77,58602,5,3,62,68,65,98,56,0,0,35,95,8
37,77,64922,17,13,86,68,65,98,56,0,0,70,30,8
41,33,185616,39,9,62,11,65,98,34,0,1980,40,95,8
43,77,185832,87,10,58,55,46,98,56,0,0,48,95,9
24,77,254767,6,4,58,32,46,98,56,2105,0,50,95,8
39,33,32312,17,13,62,79,65,98,34,0,0,60,95,8
47,85,109421,17,13,58,31,46,98,56,0,0,50,95,8
42,77,183205,39,9,25,31,96,98,34,0,0,45,95,8
39,77,156897,39,9,62,23,70,98,56,0,2258,42,95,9
48,54,145886,17,13,25,79,96,98,34,0,0,60,95,8
47,54,29819,60,14,58,31,46,18,56,0,1977,50,95,9
27,77,244566,1,6,58,41,46,98,56,0,0,40,95,8
29,77,253801,39,9,58,23,46,98,56,0,0,40,28,8
22,77,181313,16,11,62,68,65,98,34,0,0,30,95,8
37,89,150566,39,9,86,23,65,98,56,0,0,44,95,8
38,77,237713,17,13,58,31,46,98,56,0,0,60,95,8
32,77,112137,75,1,58,55,100,14,34,4508,0,40,19,8
